member_id,full_name,last_name,member_title,state,party_name,chamber
1268,Bill Alexander,Alexander,Representative,Arkansas,Democratic,House
1269,Bill Baker,Baker,Representative,California,Republican,House
1270,Bill Barrett,Barrett,Representative,Nebraska,Republican,House
1271,Bill Bradley,Bradley,Senator,New Jersey,Democratic,Senate
1272,Bill Emerson,Emerson,Representative,Missouri,Republican,House
1273,Bill Johnson,Johnson,Representative,Ohio,Republican,House
1274,Bill McCollum,McCollum,Representative,Florida,Republican,House
1275,Bill Nelson,Nelson,Senator,Florida,Democratic,House
1276,Bill Nelson,Nelson,Senator,Florida,Democratic,Senate
1277,Bill Nichols,Nichols,Representative,Alabama,Democratic,House
1278,Bill Richardson,Richardson,Representative,New Mexico,Democratic,House
1279,Bill Shuster,Shuster,Representative,Pennsylvania,Republican,House
1280,Billy Long,Long,Representative,Missouri,Republican,House
1281,Bob Barr,Barr,Representative,Georgia,Republican,House
1282,Bob Franks,Franks,Representative,New Jersey,Republican,House
1283,Bob Graham,Graham,Senator,Florida,Democratic,Senate
1284,Bob Smith,Smith,Senator,New Hampshire,Republican,House
1285,Bob Smith,Smith,Senator,New Hampshire,Republican,Senate
1286,Brad Carson,Carson,Representative,Oklahoma,Democratic,House
1287,Brad Miller,Miller,Representative,North Carolina,Democratic,House
1288,Bradley Byrne,Byrne,Representative,Alabama,Republican,House
1289,Bradley Scott Schneider,Schneider,Representative,Illinois,Democratic,House
1290,Brenda Jones,Jones,Representative,Michigan,Democratic,House
1291,Brian Baird,Baird,Representative,Washington,Democratic,House
1292,Brian Higgins,Higgins,Representative,New York,Democratic,House
1293,Brian J. Donnelly,Donnelly,Representative,Massachusetts,Democratic,House
1294,Brian K. Fitzpatrick,Fitzpatrick,Representative,Pennsylvania,Republican,House
1295,Brian P. Bilbray,Bilbray,Representative,California,Republican,House
1296,Brock Adams,Adams,Senator,Washington,Democratic,House
1297,Brock Adams,Adams,Senator,Washington,Democratic,Senate
1298,Bruce A. Morrison,Morrison,Representative,Connecticut,Democratic,House
1299,Bud Shuster,Shuster,Representative,Pennsylvania,Republican,House
1300,Buddy Roemer,Roemer,Representative,Louisiana,Democratic,House
1301,C. W. Bill Young,Young,Representative,Florida,Republican,House
1302,Candice S. Miller,Miller,Representative,Michigan,Republican,House
1303,Cardiss Collins,Collins,Representative,Illinois,Democratic,House
1304,Carl Levin,Levin,Senator,Michigan,Democratic,Senate
1305,Carol D. Miller,Miller,Representative,West Virginia,Republican,House
1306,Carolyn B. Maloney,Maloney,Representative,New York,Democratic,House
1307,Carolyn McCarthy,McCarthy,Representative,New York,Democratic,House
1308,Carrie P. Meek,Meek,Representative,Florida,Democratic,House
1309,Charles A. Gonzalez,Gonzalez,Representative,Texas,Democratic,House
1310,Charles A. Hayes,Hayes,Representative,Illinois,Democratic,House
1311,Charles A. Wilson,Wilson,Representative,Ohio,Democratic,House
1312,Charles E. Bennett,Bennett,Representative,Florida,Democratic,House
1313,Charles F. Bass,Bass,Representative,New Hampshire,Republican,House
1314,Charles H. Taylor,Taylor,Representative,North Carolina,Republican,House
1315,Charles Luken,Luken,Representative,Ohio,Democratic,House
1316,Charles Wilson,Wilson,Representative,Texas,Democratic,House
1317,Charlie Rose,Rose,Representative,North Carolina,Democratic,House
1318,Chet Edwards,Edwards,Representative,Texas,Democratic,House
1319,Chris Collins,Collins,Representative,New York,Republican,House
1320,Chris Jacobs,Jacobs,Representative,New York,Republican,House
1321,Chris Pappas,Pappas,Representative,New Hampshire,Democratic,House
1322,Christopher Cox,Cox,Representative,California,Republican,House
1323,Christopher H. Smith,Smith,Representative,New Jersey,Republican,House
1324,Christopher J. Lee,Lee,Representative,New York,Republican,House
1325,Christopher Murphy,Murphy,Senator,Connecticut,Democratic,House
1326,Christopher Murphy,Murphy,Senator,Connecticut,Democratic,Senate
1327,Christopher P. Carney,Carney,Representative,Pennsylvania,Democratic,House
1328,Clarence E. Miller,Miller,Representative,Ohio,Republican,House
1329,Claude Harris,Harris,Representative,Alabama,Democratic,House
1330,Claudine Schneider,Schneider,Representative,Rhode Island,Republican,House
1331,Clay Higgins,Higgins,Representative,Louisiana,Republican,House
1332,Cleo Fields,Fields,Representative,Louisiana,Democratic,House
1333,Collin C. Peterson,Peterson,Representative,Minnesota,Democratic,House
1334,Connie Mack,Mack,Representative,Florida,Republican,House
1335,"Connie, III Mack",Mack,Senator,Florida,Republican,House
1336,"Connie, III Mack",Mack,Senator,Florida,Republican,Senate
1337,Conrad R. Burns,Burns,Senator,Montana,Republican,Senate
1338,Corrine Brown,Brown,Representative,Florida,Democratic,House
1339,Craig Thomas,Thomas,Senator,Wyoming,Republican,House
1340,Craig Thomas,Thomas,Senator,Wyoming,Republican,Senate
1341,Curt Weldon,Weldon,Representative,Pennsylvania,Republican,House
1342,Cynthia A. McKinney,McKinney,Representative,Georgia,Democratic,House
1343,"D. French, Jr. Slaughter",Slaughter,Representative,Virginia,Republican,House
1344,Dale E. Kildee,Kildee,Representative,Michigan,Democratic,House
1345,Dan Bishop,Bishop,Representative,North Carolina,Republican,House
1346,Dan Boren,Boren,Representative,Oklahoma,Democratic,House
1347,Dan Burton,Burton,Representative,Indiana,Republican,House
1348,Dan Crenshaw,Crenshaw,Representative,Texas,Republican,House
1349,Dan Miller,Miller,Representative,Florida,Republican,House
1350,Dan Quayle,Quayle,Senator,Indiana,Republican,House
1351,Dan Quayle,Quayle,Senator,Indiana,Republican,Senate
1352,Dan Sullivan,Sullivan,Senator,Alaska,Republican,Senate
1353,Daniel Andrew Mica,Mica,Representative,Florida,Democratic,House
1354,Daniel J. Evans,Evans,Senator,Washington,Republican,Senate
1355,Daniel Lipinski,Lipinski,Representative,Illinois,Democratic,House
1356,Daniel T. Kildee,Kildee,Representative,Michigan,Democratic,House
1357,Danny K. Davis,Davis,Representative,Illinois,Democratic,House
1358,Darin LaHood,LaHood,Representative,Illinois,Republican,House
1359,Dave Weldon,Weldon,Representative,Florida,Republican,House
1360,David Davis,Davis,Representative,Tennessee,Republican,House
1361,David E. Price,Price,Representative,North Carolina,Democratic,House
1362,David H. Pryor,Pryor,Senator,Arkansas,Democratic,House
1363,David H. Pryor,Pryor,Senator,Arkansas,Democratic,Senate
1364,David L. Boren,Boren,Senator,Oklahoma,Democratic,Senate
1365,David McCann Sweeney,Sweeney,Representative,Texas,Republican,House
1366,David O'B. Martin,Martin,Representative,New York,Republican,House
1367,David P. Joyce,Joyce,Representative,Ohio,Republican,House
1368,David P. Roe,Roe,Representative,Tennessee,Republican,House
1369,David Scott,Scott,Representative,Georgia,Democratic,House
1370,David Young,Young,Representative,Iowa,Republican,House
1371,Debbie Dingell,Dingell,Representative,Michigan,Democratic,House
1372,Delbert L. Latta,Latta,Representative,Ohio,Republican,House
1373,Dennis A. Ross,Ross,Representative,Florida,Republican,House
1374,Dennis Moore,Moore,Representative,Kansas,Democratic,House
1375,Denny Heck,Heck,Representative,Washington,Democratic,House
1376,Denny Smith,Smith,Representative,Oregon,Republican,House
1377,Dick Cheney,Cheney,Representative,Wyoming,Republican,House
1378,Dick Nichols,Nichols,Representative,Kansas,Republican,House
1379,Doc Hastings,Hastings,Representative,Washington,Republican,House
1380,Don Edwards,Edwards,Representative,California,Democratic,House
1381,Don Johnson,Johnson,Representative,Georgia,Democratic,House
1382,Don Young,Young,Representative,Alaska,Republican,House
1383,Donald J. Pease,Pease,Representative,Ohio,Democratic,House
1384,Donald M. Payne,Payne,Representative,New Jersey,Democratic,House
1385,"Donald M., Jr. Payne",Payne,Representative,New Jersey,Democratic,House
1386,Donna F. Edwards,Edwards,Representative,Maryland,Democratic,House
1387,Donna M. Christensen,Christensen,Delegate,Virgin Islands,Democratic,House
1388,Doris O. Matsui,Matsui,Representative,California,Democratic,House
1389,Doug Collins,Collins,Representative,Georgia,Republican,House
1390,Doug Jones,Jones,Senator,Alabama,Democratic,Senate
1391,Douglas (Pete) Peterson,Peterson,Representative,Florida,Democratic,House
1392,Duncan D. Hunter,Hunter,Representative,California,Republican,House
1393,Duncan Hunter,Hunter,Representative,California,Republican,House
1394,Dusty Johnson,Johnson,Representative,South Dakota,Republican,House
1395,Dwight Evans,Evans,Representative,Pennsylvania,Democratic,House
1396,E. Thomas Coleman,Coleman,Representative,Missouri,Republican,House
1397,"Earl L. ""Buddy"" Carter",Carter,Representative,Georgia,Republican,House
1398,Ed Bryant,Bryant,Representative,Tennessee,Republican,House
1399,Ed Jones,Jones,Representative,Tennessee,Democratic,House
1400,Eddie Bernice Johnson,Johnson,Representative,Texas,Democratic,House
1401,Edgar L. Jenkins,Jenkins,Representative,Georgia,Democratic,House
1402,Edward A. Pease,Pease,Representative,Indiana,Republican,House
1403,Edward J. Markey,Markey,Senator,Massachusetts,Democratic,House
1404,Edward J. Markey,Markey,Senator,Massachusetts,Democratic,Senate
1405,Edward M. Kennedy,Kennedy,Senator,Massachusetts,Democratic,Senate
1406,Elizabeth Dole,Dole,Senator,North Carolina,Republican,Senate
1407,Ernie Fletcher,Fletcher,Representative,Kentucky,Republican,House
1408,Estaban Edward Torres,Torres,Representative,California,Democratic,House
1409,Evan H. Jenkins,Jenkins,Representative,West Virginia,Republican,House
1410,Floyd H. Flake,Flake,Representative,New York,Democratic,House
1411,Francis Rooney,Rooney,Representative,Florida,Republican,House
1412,Frank D. Lucas,Lucas,Representative,Oklahoma,Republican,House
1413,Frank H. Murkowski,Murkowski,Senator,Alaska,Republican,Senate
1414,Fred Keller,Keller,Representative,Pennsylvania,Republican,House
1415,Fred Thompson,Thompson,Senator,Tennessee,Republican,Senate
1416,Frederica S. Wilson,Wilson,Representative,Florida,Democratic,House
1417,G. Taylor,Taylor,Representative,Missouri,Republican,House
1418,Garret Graves,Graves,Representative,Louisiana,Republican,House
1419,Gary A. Franks,Franks,Representative,Connecticut,Republican,House
1420,Gary C. Peters,Peters,Senator,Michigan,Democratic,House
1421,Gary C. Peters,Peters,Senator,Michigan,Democratic,Senate
1422,Gary G. Miller,Miller,Representative,California,Republican,House
1423,Gene Green,Green,Representative,Texas,Democratic,House
1424,Gene Taylor,Taylor,Representative,Mississippi,Democratic,House
1425,Geoff Davis,Davis,Representative,Kentucky,Republican,House
1426,George Allen,Allen,Senator,Virginia,Republican,House
1427,George Allen,Allen,Senator,Virginia,Republican,Senate
1428,"George E., Jr. Brown",Brown,Representative,California,Democratic,House
1429,George J. Mitchell,Mitchell,Senator,Maine,Democratic,Senate
1430,George Miller,Miller,Representative,California,Democratic,House
1431,Glenn English,English,Representative,Oklahoma,Democratic,House
1432,Glenn Thompson,Thompson,Representative,Pennsylvania,Republican,House
1433,Gordon H. Smith,Smith,Senator,Oregon,Republican,Senate
1434,Greg Pence,Pence,Representative,Indiana,Republican,House
1435,Gregory Murphy,Murphy,Representative,North Carolina,Republican,House
1436,Gus M. Bilirakis,Bilirakis,Representative,Florida,Republican,House
1437,Guy Molinari,Molinari,Representative,New York,Republican,House
1438,Gwen Graham,Graham,Representative,Florida,Democratic,House
1439,Gwen Moore,Moore,Representative,Wisconsin,Democratic,House
1440,H. Morgan Griffith,Griffith,Representative,Virginia,Republican,House
1441,Haley M. Stevens,Stevens,Representative,Michigan,Democratic,House
1442,Hank Brown,Brown,Senator,Colorado,Republican,House
1443,Hank Brown,Brown,Senator,Colorado,Republican,Senate
1444,Hansen Clarke,Clarke,Representative,Michigan,Democratic,House
1445,Harold E. Ford,Ford,Representative,Tennessee,Democratic,House
1446,"Harold E., Jr. Ford",Ford,Representative,Tennessee,Democratic,House
1447,Harold Rogers,Rogers,Representative,Kentucky,Republican,House
1448,Harry E. Mitchell,Mitchell,Representative,Arizona,Democratic,House
1449,Harry Johnston,Johnston,Representative,Florida,Democratic,House
1450,Heather Wilson,Wilson,Representative,New Mexico,Republican,House
1451,Henry B. Gonzalez,Gonzalez,Representative,Texas,Democratic,House
1452,"Henry C. ""Hank,"" Jr. Johnson",Johnson,Representative,Georgia,Democratic,House
1453,"Henry E., Jr. Brown",Brown,Representative,South Carolina,Republican,House
1454,Herbert C. Klein,Klein,Representative,New Jersey,Democratic,House
1455,J. Bennett Johnston,Johnston,Senator,Louisiana,Democratic,Senate
1456,J. D. Hayworth,Hayworth,Representative,Arizona,Republican,House
1457,J. French Hill,Hill,Representative,Arkansas,Republican,House
1458,J. Gresham Barrett,Barrett,Representative,South Carolina,Republican,House
1459,J. Randy Forbes,Forbes,Representative,Virginia,Republican,House
1460,J. Roy Rowland,Rowland,Representative,Georgia,Democratic,House
1461,Jack B. Brooks,Brooks,Representative,Texas,Democratic,House
1462,Jack Davis,Davis,Representative,Illinois,Republican,House
1463,Jack Fields,Fields,Representative,Texas,Republican,House
1464,Jack Reed,Reed,Senator,Rhode Island,Democratic,House
1465,Jack Reed,Reed,Senator,Rhode Island,Democratic,Senate
1466,Jahana Hayes,Hayes,Representative,Connecticut,Democratic,House
1467,James A. Hayes,Hayes,Representative,Louisiana,Republican,House
1468,"James C., Jr. Wright",Wright,Representative,Texas,Democratic,House
1469,James H. Bilbray,Bilbray,Representative,Nevada,Democratic,House
1470,James H. Maloney,Maloney,Representative,Connecticut,Democratic,House
1471,James McC. Clarke,Clarke,Representative,North Carolina,Democratic,House
1472,James P. Moran,Moran,Representative,Virginia,Democratic,House
1473,James R. Baird,Baird,Representative,Indiana,Republican,House
1474,James T. Walsh,Walsh,Representative,New York,Republican,House
1475,Jason Lewis,Lewis,Representative,Minnesota,Republican,House
1476,Jason Smith,Smith,Representative,Missouri,Republican,House
1477,Jay Kim,Kim,Representative,California,Republican,House
1478,Jay W. Johnson,Johnson,Representative,Wisconsin,Democratic,House
1479,Jean Carnahan,Carnahan,Senator,Missouri,Democratic,Senate
1480,Jeb Bradley,Bradley,Representative,New Hampshire,Republican,House
1481,Jeff Duncan,Duncan,Representative,South Carolina,Republican,House
1482,Jeff Flake,Flake,Senator,Arizona,Republican,House
1483,Jeff Flake,Flake,Senator,Arizona,Republican,Senate
1484,Jeff Miller,Miller,Representative,Florida,Republican,House
1485,Jeff Sessions,Sessions,Senator,Alabama,Republican,Senate
1486,Jennifer Dunn,Dunn,Representative,Washington,Republican,House
1487,Jerry F. Costello,Costello,Representative,Illinois,Democratic,House
1488,Jerry Lewis,Lewis,Representative,California,Republican,House
1489,Jerry Moran,Moran,Senator,Kansas,Republican,House
1490,Jerry Moran,Moran,Senator,Kansas,Republican,Senate
1491,"Jesus G. ""Chuy"" Garcia",Garcia,Representative,Illinois,Democratic,House
1492,Jill L. Long,Long,Representative,Indiana,Democratic,House
1493,Jim Davis,Davis,Representative,Florida,Democratic,House
1494,Jim Gibbons,Gibbons,Representative,Nevada,Republican,House
1495,Jim Marshall,Marshall,Representative,Georgia,Democratic,House
1496,Jim Turner,Turner,Representative,Texas,Democratic,House
1497,Jimmy Panetta,Panetta,Representative,California,Democratic,House
1498,Jo Ann Davis,Davis,Representative,Virginia,Republican,House
1499,Jo Ann Emerson,Emerson,Representative,Missouri,Republican,House
1500,Joan Kelly Horn,Horn,Representative,Missouri,Democratic,House
1501,Jocelyn Burdick,Burdick,Senator,North Dakota,Democratic,Senate
1502,Joe Cunningham,Cunningham,Representative,South Carolina,Democratic,House
1503,Joe Donnelly,Donnelly,Senator,Indiana,Democratic,House
1504,Joe Donnelly,Donnelly,Senator,Indiana,Democratic,Senate
1505,Joe Garcia,Garcia,Representative,Florida,Democratic,House
1506,Joe Walsh,Walsh,Representative,Illinois,Republican,House
1507,Joe Wilson,Wilson,Representative,South Carolina,Republican,House
1508,"John C., Jr. Carney",Carney,Representative,Delaware,Democratic,House
1509,John Campbell,Campbell,Representative,California,Republican,House
1510,John D. Dingell,Dingell,Representative,Michigan,Democratic,House
1511,John E. Peterson,Peterson,Representative,Pennsylvania,Republican,House
1512,John E. Sweeney,Sweeney,Representative,New York,Republican,House
1513,John E. Walsh,Walsh,Senator,Montana,Democratic,Senate
1514,John Edward Porter,Porter,Representative,Illinois,Republican,House
1515,John Edwards,Edwards,Senator,North Carolina,Democratic,Senate
1516,John G. Rowland,Rowland,Representative,Connecticut,Republican,House
1517,John H. Chafee,Chafee,Senator,Rhode Island,Republican,Senate
1518,John J. Duncan,Duncan,Representative,Tennessee,Republican,House
1519,John J. Hall,Hall,Representative,New York,Democratic,House
1520,"John J., Jr. Duncan",Duncan,Representative,Tennessee,Republican,House
1521,John Joyce,Joyce,Representative,Pennsylvania,Republican,House
1522,John Kennedy,Kennedy,Senator,Louisiana,Republican,Senate
1523,John L. Mica,Mica,Representative,Florida,Republican,House
1524,John Lewis,Lewis,Representative,Georgia,Democratic,House
1525,John M. McHugh,McHugh,Representative,New York,Republican,House
1526,John P. Sarbanes,Sarbanes,Representative,Maryland,Democratic,House
1527,John R. Carter,Carter,Representative,Texas,Republican,House
1528,John R. Miller,Miller,Representative,Washington,Republican,House
1529,John Sullivan,Sullivan,Representative,Oklahoma,Republican,House
1530,John T. Salazar,Salazar,Representative,Colorado,Democratic,House
1531,John W. Bryant,Bryant,Representative,Texas,Democratic,House
1532,John W. Rose,Rose,Representative,Tennessee,Republican,House
1533,"John W., Jr. Cox",Cox,Representative,Illinois,Democratic,House
1534,John Warner,Warner,Senator,Virginia,Republican,Senate
1535,Jon C. Porter,Porter,Representative,Nevada,Republican,House
1536,Jon Christensen,Christensen,Representative,Nebraska,Republican,House
1537,Joseph J. Heck,Heck,Representative,Nevada,Republican,House
1538,"Joseph P., II Kennedy",Kennedy,Representative,Massachusetts,Democratic,House
1539,"Joseph P., III Kennedy",Kennedy,Representative,Massachusetts,Democratic,House
1540,Julia Carson,Carson,Representative,Indiana,Democratic,House
1541,Julian C. Dixon,Dixon,Representative,California,Democratic,House
1542,Kamala D. Harris,Harris,Senator,California,Democratic,Senate
1543,Karan English,English,Representative,Arizona,Democratic,House
1544,Karen Bass,Bass,Representative,California,Democratic,House
1545,Karen McCarthy,McCarthy,Representative,Missouri,Democratic,House
1546,Katherine Harris,Harris,Representative,Florida,Republican,House
1547,Kathleen M. Rice,Rice,Representative,New York,Democratic,House
1548,Katie Hill,Hill,Representative,California,Democratic,House
1549,Katie Porter,Porter,Representative,California,Democratic,House
1550,Kelly Armstrong,Armstrong,Representative,North Dakota,Republican,House
1551,Ken Bentsen,Bentsen,Representative,Texas,Democratic,House
1552,Ken Lucas,Lucas,Representative,Kentucky,Democratic,House
1553,Ken Salazar,Salazar,Senator,Colorado,Democratic,Senate
1554,Kendra S. Horn,Horn,Representative,Oklahoma,Democratic,House
1555,Kendrick B. Meek,Meek,Representative,Florida,Democratic,House
1556,Kenneth J. Gray,Gray,Representative,Illinois,Democratic,House
1557,Kevin Brady,Brady,Representative,Texas,Republican,House
1558,Kevin Cramer,Cramer,Senator,North Dakota,Republican,House
1559,Kevin Cramer,Cramer,Senator,North Dakota,Republican,Senate
1560,Kevin McCarthy,McCarthy,Representative,California,Republican,House
1561,Lamar Alexander,Alexander,Senator,Tennessee,Republican,Senate
1562,Lamar Smith,Smith,Representative,Texas,Republican,House
1563,Lane Evans,Evans,Representative,Illinois,Democratic,House
1564,Larkin Smith,Smith,Representative,Mississippi,Republican,House
1565,Larry E. Craig,Craig,Senator,Idaho,Republican,House
1566,Larry E. Craig,Craig,Senator,Idaho,Republican,Senate
1567,Laura Richardson,Richardson,Representative,California,Democratic,House
1568,Lauren Underwood,Underwood,Representative,Illinois,Democratic,House
1569,Lawrence Smith,Smith,Representative,Florida,Democratic,House
1570,Leon Panetta,Panetta,Representative,California,Democratic,House
1571,Leslie L. Byrne,Byrne,Representative,Virginia,Democratic,House
1572,"Lewis F., Jr. Payne",Payne,Representative,Virginia,Democratic,House
1573,Lincoln Chafee,Chafee,Senator,Rhode Island,Republican,Senate
1574,Lincoln Davis,Davis,Representative,Tennessee,Democratic,House
1575,Lincoln Diaz-Balart,Diaz-Balart,Representative,Florida,Republican,House
1576,Linda Smith,Smith,Representative,Washington,Republican,House
1577,Linda T. Sanchez,Sanchez,Representative,California,Democratic,House
1578,Lindsay Thomas,Thomas,Representative,Georgia,Democratic,House
1579,Lindsey Graham,Graham,Senator,South Carolina,Republican,House
1580,Lindsey Graham,Graham,Senator,South Carolina,Republican,Senate
1581,Lisa Murkowski,Murkowski,Senator,Alaska,Republican,Senate
1582,Liz Cheney,Cheney,Representative,Wyoming,Republican,House
1583,Lizzie Fletcher,Fletcher,Representative,Texas,Democratic,House
1584,Lloyd M. Bentsen,Bentsen,Senator,Texas,Democratic,House
1585,Lloyd M. Bentsen,Bentsen,Senator,Texas,Democratic,Senate
1586,Lois Capps,Capps,Representative,California,Democratic,House
1587,Loretta Sanchez,Sanchez,Representative,California,Democratic,House
1588,Louise McIntosh Slaughter,Slaughter,Representative,New York,Democratic,House
1589,Lynn Jenkins,Jenkins,Representative,Kansas,Republican,House
1590,Lynn M. Martin,Martin,Representative,Illinois,Republican,House
1591,Mac Collins,Collins,Representative,Georgia,Republican,House
1592,Major R. Owens,Owens,Representative,New York,Democratic,House
1593,"Manuel, Jr. Lujan",Lujan,Representative,New Mexico,Republican,House
1594,Mario Diaz-Balart,Diaz-Balart,Representative,Florida,Republican,House
1595,Mark E. Green,Green,Representative,Tennessee,Republican,House
1596,Mark Foley,Foley,Representative,Florida,Republican,House
1597,Mark Green,Green,Representative,Wisconsin,Republican,House
1598,Mark L. Pryor,Pryor,Senator,Arkansas,Democratic,Senate
1599,Mark R. Kennedy,Kennedy,Representative,Minnesota,Republican,House
1600,Mark R. Warner,Warner,Senator,Virginia,Democratic,Senate
1601,Mark Sanford,Sanford,Representative,South Carolina,Republican,House
1602,Mark Steven Kirk,Kirk,Senator,Illinois,Republican,House
1603,Mark Steven Kirk,Kirk,Senator,Illinois,Republican,Senate
1604,Mark Udall,Udall,Senator,Colorado,Democratic,House
1605,Mark Udall,Udall,Senator,Colorado,Democratic,Senate
1606,Mark Walker,Walker,Representative,North Carolina,Republican,House
1607,Martin T. Meehan,Meehan,Representative,Massachusetts,Democratic,House
1608,Matthew F. McHugh,McHugh,Representative,New York,Democratic,House
1609,Matthew G. Martinez,Martinez,Representative,California,Republican,House
1610,Max Burns,Burns,Representative,Georgia,Republican,House
1611,Max Rose,Rose,Representative,New York,Democratic,House
1612,Mel Martinez,Martinez,Senator,Florida,Republican,Senate
1613,Mel Reynolds,Reynolds,Representative,Illinois,Democratic,House
1614,Melvin Price,Price,Representative,Illinois,Democratic,House
1615,Merrill Cook,Cook,Representative,Utah,Republican,House
1616,Michael Andrews,Andrews,Representative,Texas,Democratic,House
1617,Michael Bilirakis,Bilirakis,Representative,Florida,Republican,House
1618,Michael G. Fitzpatrick,Fitzpatrick,Representative,Pennsylvania,Republican,House
1619,Michael K. Simpson,Simpson,Representative,Idaho,Republican,House
1620,Michael P. Forbes,Forbes,Representative,New York,Democratic,House
1621,Michael Pappas,Pappas,Representative,New Jersey,Republican,House
1622,Michael R. Turner,Turner,Representative,Ohio,Republican,House
1623,Mickey Edwards,Edwards,Representative,Oklahoma,Republican,House
1624,Mike Bishop,Bishop,Representative,Michigan,Republican,House
1625,Mike D. Rogers,Rogers,Representative,Alabama,Republican,House
1626,Mike Ferguson,Ferguson,Representative,New Jersey,Republican,House
1627,Mike Garcia,Garcia,Representative,California,Republican,House
1628,Mike J. Rogers,Rogers,Representative,Michigan,Republican,House
1629,Mike Johnson,Johnson,Representative,Louisiana,Republican,House
1630,Mike Kelly,Kelly,Representative,Pennsylvania,Republican,House
1631,Mike Lee,Lee,Senator,Utah,Republican,Senate
1632,Mike Levin,Levin,Representative,California,Democratic,House
1633,Mike Pence,Pence,Representative,Indiana,Republican,House
1634,Mike Ross,Ross,Representative,Arkansas,Democratic,House
1635,Mike Thompson,Thompson,Representative,California,Democratic,House
1636,Mo Brooks,Brooks,Representative,Alabama,Republican,House
1637,Morris K. Udall,Udall,Representative,Arizona,Democratic,House
1638,Nan A. S. Hayworth,Hayworth,Representative,New York,Republican,House
1639,Nancy L. Johnson,Johnson,Representative,Connecticut,Republican,House
1640,Neal Edward Smith,Smith,Representative,Iowa,Democratic,House
1641,Neal P. Dunn,Dunn,Representative,Florida,Republican,House
1642,Nick Smith,Smith,Representative,Michigan,Republican,House
1643,Norm Coleman,Coleman,Senator,Minnesota,Republican,Senate
1644,Norma J. Torres,Torres,Representative,California,Democratic,House
1645,Parker Griffith,Griffith,Representative,Alabama,Republican,House
1646,Pat Williams,Williams,Representative,Montana,Democratic,House
1647,Patrick J. Kennedy,Kennedy,Representative,Rhode Island,Democratic,House
1648,Patrick J. Murphy,Murphy,Representative,Pennsylvania,Democratic,House
1649,Patrick Meehan,Meehan,Representative,Pennsylvania,Republican,House
1650,Patrick Murphy,Murphy,Representative,Florida,Democratic,House
1651,Paul Cook,Cook,Representative,California,Republican,House
1652,Paul D. Ryan,Ryan,Representative,Wisconsin,Republican,House
1653,"Paul Grattan, Jr. Kirk",Kirk,Senator,Massachusetts,Democratic,Senate
1654,Paul Mitchell,Mitchell,Representative,Michigan,Republican,House
1655,Paul S. Sarbanes,Sarbanes,Senator,Maryland,Democratic,House
1656,Paul S. Sarbanes,Sarbanes,Senator,Maryland,Democratic,Senate
1657,Pete P. Gallego,Gallego,Representative,Texas,Democratic,House
1658,Pete Sessions,Sessions,Representative,Texas,Republican,House
1659,Pete Wilson,Wilson,Senator,California,Republican,Senate
1660,Peter Smith,Smith,Representative,Vermont,Republican,House
1661,Peter T. King,King,Representative,New York,Republican,House
1662,Phil English,English,Representative,Pennsylvania,Republican,House
1663,Quentin N. Burdick,Burdick,Senator,North Dakota,Democratic,Senate
1664,Ralph Lee Abraham,Abraham,Representative,Louisiana,Republican,House
1665,Ralph M. Hall,Hall,Representative,Texas,Republican,House
1666,Rand Paul,Paul,Senator,Kentucky,Republican,Senate
1667,Randy (Duke) Cunningham,Cunningham,Representative,California,Republican,House
1668,"Randy K., Sr. Weber",Weber,Representative,Texas,Republican,House
1669,Ray LaHood,LaHood,Representative,Illinois,Republican,House
1670,Ric Keller,Keller,Representative,Florida,Republican,House
1671,Richard E. Neal,Neal,Representative,Massachusetts,Democratic,House
1672,Richard H. Baker,Baker,Representative,Louisiana,Republican,House
1673,Richard H. Lehman,Lehman,Representative,California,Democratic,House
1674,Rick Hill,Hill,Representative,Montana,Republican,House
1675,Rick Scott,Scott,Senator,Florida,Republican,Senate
1676,Rick W. Allen,Allen,Representative,Georgia,Republican,House
1677,Rob Bishop,Bishop,Representative,Utah,Republican,House
1678,Robert A. Brady,Brady,Representative,Pennsylvania,Democratic,House
1679,Robert A. Roe,Roe,Representative,New Jersey,Democratic,House
1680,Robert A. Underwood,Underwood,Delegate,Guam,Democratic,House
1681,"Robert C. ""Bobby"" Scott",Scott,Representative,Virginia,Democratic,House
1682,"Robert E. (Bud), Jr. Cramer",Cramer,Representative,Alabama,Democratic,House
1683,Robert E. Andrews,Andrews,Representative,New Jersey,Democratic,House
1684,Robert E. Latta,Latta,Representative,Ohio,Republican,House
1685,Robert F. Bennett,Bennett,Senator,Utah,Republican,Senate
1686,Robert Garcia,Garcia,Representative,New York,Democratic,House
1687,Robert J. Dole,Dole,Senator,Kansas,Republican,House
1688,Robert J. Dole,Dole,Senator,Kansas,Republican,Senate
1689,Robert L. Turner,Turner,Representative,New York,Republican,House
1690,Robert S. Walker,Walker,Representative,Pennsylvania,Republican,House
1691,Robert Smith,Smith,Representative,Oregon,Republican,House
1692,Robert T. Matsui,Matsui,Representative,California,Democratic,House
1693,Robert W. Davis,Davis,Representative,Michigan,Republican,House
1694,Robin Hayes,Hayes,Representative,North Carolina,Republican,House
1695,Robin L. Kelly,Kelly,Representative,Illinois,Democratic,House
1696,Rod D. Chandler,Chandler,Representative,Washington,Republican,House
1697,Rodney Alexander,Alexander,Representative,Louisiana,Republican,House
