,Unnamed: 0,date_str,sp500,djia,date_ex1,date_ex2,date_ex3,date,diff_sp500,lag_sp500,growth_sp500,diff_date,count_days,diff_djia,lag_djia,growth_djia
1025,1025,2022-03-09,4277.88,33286.25,March 09 2022,"Wednesday, 2022-03-09","Mar-09, 22",2022-03-09,107.18000000000029,4170.7,2.569832402234644,1 days,1.0,653.6100000000006,32632.64,2.0029332594604683
1026,1026,2022-03-10,4259.52,33174.07,March 10 2022,"Thursday, 2022-03-10","Mar-10, 22",2022-03-10,-18.359999999999673,4277.88,-0.42918454935621553,1 days,1.0,-112.18000000000029,33286.25,-0.33701603514964973
1027,1027,2022-03-11,4204.31,32944.19,March 11 2022,"Friday, 2022-03-11","Mar-11, 22",2022-03-11,-55.210000000000036,4259.52,-1.296155435354219,1 days,1.0,-229.87999999999738,33174.07,-0.6929508498655649
1028,1028,2022-03-14,4173.11,32945.24,March 14 2022,"Monday, 2022-03-14","Mar-14, 22",2022-03-14,-31.200000000000728,4204.31,-0.7420956114083102,3 days,3.0,1.0499999999956344,32944.19,0.0031872084273300827
1029,1029,2022-03-15,4262.45,33544.34,March 15 2022,"Tuesday, 2022-03-15","Mar-15, 22",2022-03-15,89.34000000000015,4173.11,2.1408493905025305,1 days,1.0,599.0999999999985,32945.24,1.8184721070479335
1030,1030,2022-03-16,4357.86,34063.1,March 16 2022,"Wednesday, 2022-03-16","Mar-16, 22",2022-03-16,95.40999999999985,4262.45,2.238384027965134,1 days,1.0,518.760000000002,33544.34,1.546490406429228
1031,1031,2022-03-17,4411.67,34480.76,March 17 2022,"Thursday, 2022-03-17","Mar-17, 22",2022-03-17,53.8100000000004,4357.86,1.2347803738532308,1 days,1.0,417.6600000000035,34063.1,1.2261362001696954
1032,1032,2022-03-18,4463.12,34754.93,March 18 2022,"Friday, 2022-03-18","Mar-18, 22",2022-03-18,51.44999999999982,4411.67,1.1662250349640797,1 days,1.0,274.16999999999825,34480.76,0.7951390862614346
1033,1033,2022-03-21,4461.18,34552.99,March 21 2022,"Monday, 2022-03-21","Mar-21, 22",2022-03-21,-1.9399999999995998,4463.12,-0.04346735019447382,3 days,3.0,-201.94000000000233,34754.93,-0.5810398697393502
1034,1034,2022-03-22,4511.61,34807.46,March 22 2022,"Tuesday, 2022-03-22","Mar-22, 22",2022-03-22,50.42999999999938,4461.18,1.1304184094790926,1 days,1.0,254.47000000000116,34552.99,0.7364630383651347
1035,1035,2022-03-23,4456.24,34358.5,March 23 2022,"Wednesday, 2022-03-23","Mar-23, 22",2022-03-23,-55.36999999999989,4511.61,-1.2272780670315009,1 days,1.0,-448.9599999999991,34807.46,-1.2898384426786647
1036,1036,2022-03-24,4520.16,34707.94,March 24 2022,"Thursday, 2022-03-24","Mar-24, 22",2022-03-24,63.92000000000007,4456.24,1.434393120657776,1 days,1.0,349.4400000000023,34358.5,1.01704090690805
1037,1037,2022-03-25,4543.06,34861.24,March 25 2022,"Friday, 2022-03-25","Mar-25, 22",2022-03-25,22.900000000000546,4520.16,0.5066192347173673,1 days,1.0,153.29999999999563,34707.94,0.4416856776864188
1038,1038,2022-03-28,4575.52,34955.89,March 28 2022,"Monday, 2022-03-28","Mar-28, 22",2022-03-28,32.460000000000036,4543.06,0.7144963967017832,3 days,3.0,94.65000000000146,34861.24,0.27150497228440945
1039,1039,2022-03-29,4631.6,35294.19,March 29 2022,"Tuesday, 2022-03-29","Mar-29, 22",2022-03-29,56.07999999999993,4575.52,1.2256530405287251,1 days,1.0,338.3000000000029,34955.89,0.967791121896776
1040,1040,2022-03-30,4602.45,35228.81,March 30 2022,"Wednesday, 2022-03-30","Mar-30, 22",2022-03-30,-29.150000000000546,4631.6,-0.6293721392175607,1 days,1.0,-65.38000000000466,35294.19,-0.18524295358529166
1041,1041,2022-03-31,4530.41,34678.35,March 31 2022,"Thursday, 2022-03-31","Mar-31, 22",2022-03-31,-72.03999999999996,4602.45,-1.565253289009114,1 days,1.0,-550.4599999999991,35228.81,-1.5625279423290175
1042,1042,2022-04-01,4545.86,34818.27,April 01 2022,"Friday, 2022-04-01","Apr-01, 22",2022-04-01,15.449999999999818,4530.41,0.3410287369134321,1 days,1.0,139.91999999999825,34678.35,0.4034794042969122
1043,1043,2022-04-04,4582.64,34921.88,April 04 2022,"Monday, 2022-04-04","Apr-04, 22",2022-04-04,36.780000000000655,4545.86,0.8090878293656351,3 days,3.0,103.61000000000058,34818.27,0.2975736588865575
1044,1044,2022-04-05,4525.12,34641.18,April 05 2022,"Tuesday, 2022-04-05","Apr-05, 22",2022-04-05,-57.52000000000044,4582.64,-1.2551716914267852,1 days,1.0,-280.6999999999971,34921.88,-0.8037940683605725
1045,1045,2022-04-06,4481.15,34496.51,April 06 2022,"Wednesday, 2022-04-06","Apr-06, 22",2022-04-06,-43.970000000000255,4525.12,-0.9716869386889244,1 days,1.0,-144.66999999999825,34641.18,-0.41762434189596964
1046,1046,2022-04-07,4500.21,34583.57,April 07 2022,"Thursday, 2022-04-07","Apr-07, 22",2022-04-07,19.0600000000004,4481.15,0.42533724601944595,1 days,1.0,87.05999999999767,34496.51,0.2523733560293423
1047,1047,2022-04-08,4488.28,34721.12,April 08 2022,"Friday, 2022-04-08","Apr-08, 22",2022-04-08,-11.930000000000291,4500.21,-0.2650987398365919,1 days,1.0,137.5500000000029,34583.57,0.3977322179289267
1048,1048,2022-04-11,4412.53,34308.08,April 11 2022,"Monday, 2022-04-11","Apr-11, 22",2022-04-11,-75.75,4488.28,-1.687728929567674,3 days,3.0,-413.0400000000009,34721.12,-1.189592962439002
1049,1049,2022-04-12,4397.45,34220.36,April 12 2022,"Tuesday, 2022-04-12","Apr-12, 22",2022-04-12,-15.079999999999927,4412.53,-0.34175405039738943,1 days,1.0,-87.72000000000116,34308.08,-0.25568320931979044
1050,1050,2022-04-13,4446.59,34564.59,April 13 2022,"Wednesday, 2022-04-13","Apr-13, 22",2022-04-13,49.14000000000033,4397.45,1.1174658040455339,1 days,1.0,344.2299999999959,34220.36,1.0059216209297503
1051,1051,2022-04-14,4392.59,34451.23,April 14 2022,"Thursday, 2022-04-14","Apr-14, 22",2022-04-14,-54.0,4446.59,-1.2144137417661622,1 days,1.0,-113.3599999999933,34564.59,-0.32796570131453406
1052,1052,2022-04-15,,,April 15 2022,"Friday, 2022-04-15","Apr-15, 22",2022-04-15,,4392.59,,1 days,1.0,,34451.23,
1053,1053,2022-04-18,4391.69,34411.69,April 18 2022,"Monday, 2022-04-18","Apr-18, 22",2022-04-18,,,,3 days,3.0,,,
1054,1054,2022-04-19,4462.21,34911.2,April 19 2022,"Tuesday, 2022-04-19","Apr-19, 22",2022-04-19,70.52000000000044,4391.69,1.605759969396757,1 days,1.0,499.50999999999476,34411.69,1.4515706726405901
1055,1055,2022-04-20,4459.45,35160.79,April 20 2022,"Wednesday, 2022-04-20","Apr-20, 22",2022-04-20,-2.7600000000002183,4462.21,-0.06185275905885689,1 days,1.0,249.59000000000378,34911.2,0.7149281605903086
1056,1056,2022-04-21,4393.66,34792.76,April 21 2022,"Thursday, 2022-04-21","Apr-21, 22",2022-04-21,-65.78999999999996,4459.45,-1.475294038502505,1 days,1.0,-368.02999999999884,35160.79,-1.046705719638264
1057,1057,2022-04-22,4271.78,33811.4,April 22 2022,"Friday, 2022-04-22","Apr-22, 22",2022-04-22,-121.88000000000011,4393.66,-2.773997077607282,1 days,1.0,-981.3600000000006,34792.76,-2.8205868117389956
1058,1058,2022-04-25,4296.12,34049.46,April 25 2022,"Monday, 2022-04-25","Apr-25, 22",2022-04-25,24.340000000000146,4271.78,0.5697858972138112,3 days,3.0,238.05999999999767,33811.4,0.7040820551648191
1059,1059,2022-04-26,4175.2,33240.18,April 26 2022,"Tuesday, 2022-04-26","Apr-26, 22",2022-04-26,-120.92000000000007,4296.12,-2.814632738377887,1 days,1.0,-809.2799999999988,34049.46,-2.376777781497853
1060,1060,2022-04-27,4183.96,33301.93,April 27 2022,"Wednesday, 2022-04-27","Apr-27, 22",2022-04-27,8.760000000000218,4175.2,0.20981030848822138,1 days,1.0,61.75,33240.18,0.18576915046789758
1061,1061,2022-04-28,4287.5,33916.39,April 28 2022,"Thursday, 2022-04-28","Apr-28, 22",2022-04-28,103.53999999999996,4183.96,2.4746890505645363,1 days,1.0,614.4599999999991,33301.93,1.8451182859371789
1062,1062,2022-04-29,4131.93,32977.21,April 29 2022,"Friday, 2022-04-29","Apr-29, 22",2022-04-29,-155.5699999999997,4287.5,-3.62845481049562,1 days,1.0,-939.1800000000003,33916.39,-2.769103669346886
1063,1063,2022-05-02,4155.38,33061.5,May 02 2022,"Monday, 2022-05-02","May-02, 22",2022-05-02,23.449999999999818,4131.93,0.5675313957400009,3 days,3.0,84.29000000000087,32977.21,0.2556007618594808
1064,1064,2022-05-03,4175.48,33128.79,May 03 2022,"Tuesday, 2022-05-03","May-03, 22",2022-05-03,20.099999999999454,4155.38,0.4837102743912579,1 days,1.0,67.29000000000087,33061.5,0.20352978539993913
1065,1065,2022-05-04,4300.17,34061.06,May 04 2022,"Wednesday, 2022-05-04","May-04, 22",2022-05-04,124.69000000000051,4175.48,2.986243497753564,1 days,1.0,932.2699999999968,33128.79,2.8140780269970525
1066,1066,2022-05-05,4146.87,32997.97,May 05 2022,"Thursday, 2022-05-05","May-05, 22",2022-05-05,-153.30000000000018,4300.17,-3.5649753381843086,1 days,1.0,-1063.0899999999965,34061.06,-3.121130111628929
1067,1067,2022-05-06,4123.34,32899.37,May 06 2022,"Friday, 2022-05-06","May-06, 22",2022-05-06,-23.529999999999745,4146.87,-0.5674159064547417,1 days,1.0,-98.59999999999854,32997.97,-0.2988062599002258
1068,1068,2022-05-09,3991.24,32245.7,May 09 2022,"Monday, 2022-05-09","May-09, 22",2022-05-09,-132.10000000000036,4123.34,-3.2037134944001795,3 days,3.0,-653.6700000000019,32899.37,-1.9868769523550203
1069,1069,2022-05-10,4001.05,32160.74,May 10 2022,"Tuesday, 2022-05-10","May-10, 22",2022-05-10,9.8100000000004,3991.24,0.24578827632516212,1 days,1.0,-84.95999999999913,32245.7,-0.2634769907305443
1070,1070,2022-05-11,3935.18,31834.11,May 11 2022,"Wednesday, 2022-05-11","May-11, 22",2022-05-11,-65.87000000000035,4001.05,-1.6463178415665973,1 days,1.0,-326.630000000001,32160.74,-1.015617177962948
1071,1071,2022-05-12,3930.08,31730.3,May 12 2022,"Thursday, 2022-05-12","May-12, 22",2022-05-12,-5.099999999999909,3935.18,-0.12960017076728153,1 days,1.0,-103.81000000000131,31834.11,-0.32609675596396853
1072,1072,2022-05-13,4023.89,32196.66,May 13 2022,"Friday, 2022-05-13","May-13, 22",2022-05-13,93.80999999999995,3930.08,2.386974310955501,1 days,1.0,466.3600000000006,31730.3,1.4697623407279496
1073,1073,2022-05-16,4008.01,32223.42,May 16 2022,"Monday, 2022-05-16","May-16, 22",2022-05-16,-15.879999999999654,4023.89,-0.3946429947140616,3 days,3.0,26.7599999999984,32196.66,0.08311421122563148
1074,1074,2022-05-17,4088.85,32654.59,May 17 2022,"Tuesday, 2022-05-17","May-17, 22",2022-05-17,80.83999999999969,4008.01,2.0169610355263505,1 days,1.0,431.1700000000019,32223.42,1.338064054032756
1075,1075,2022-05-18,3923.68,31490.07,May 18 2022,"Wednesday, 2022-05-18","May-18, 22",2022-05-18,-165.17000000000007,4088.85,-4.039522115020118,1 days,1.0,-1164.5200000000004,32654.59,-3.5661755361191196
1076,1076,2022-05-19,3900.79,31253.13,May 19 2022,"Thursday, 2022-05-19","May-19, 22",2022-05-19,-22.889999999999873,3923.68,-0.5833809077192808,1 days,1.0,-236.9399999999987,31490.07,-0.7524276700559849
1077,1077,2022-05-20,3901.36,31261.9,May 20 2022,"Friday, 2022-05-20","May-20, 22",2022-05-20,0.5700000000001637,3900.79,0.014612424662700728,1 days,1.0,8.770000000000437,31253.13,0.028061189391271966
1078,1078,2022-05-23,3973.75,31880.24,May 23 2022,"Monday, 2022-05-23","May-23, 22",2022-05-23,72.38999999999987,3901.36,1.8555067976295412,3 days,3.0,618.3400000000001,31261.9,1.977934802427236
1079,1079,2022-05-24,3941.48,31928.62,May 24 2022,"Tuesday, 2022-05-24","May-24, 22",2022-05-24,-32.26999999999998,3973.75,-0.8120792702107577,1 days,1.0,48.37999999999738,31880.24,0.15175544475197608
1080,1080,2022-05-25,3978.73,32120.28,May 25 2022,"Wednesday, 2022-05-25","May-25, 22",2022-05-25,37.25,3941.48,0.9450764687376315,1 days,1.0,191.65999999999985,31928.62,0.6002764917494081
1081,1081,2022-05-26,4057.84,32637.19,May 26 2022,"Thursday, 2022-05-26","May-26, 22",2022-05-26,79.11000000000013,3978.73,1.9883229070582855,1 days,1.0,516.9099999999999,32120.28,1.6092948131211804
1082,1082,2022-05-27,4158.24,33212.96,May 27 2022,"Friday, 2022-05-27","May-27, 22",2022-05-27,100.39999999999964,4057.84,2.4742227391912848,1 days,1.0,575.7700000000004,32637.19,1.7641531026414972
1083,1083,2022-05-30,,,May 30 2022,"Monday, 2022-05-30","May-30, 22",2022-05-30,,4158.24,,3 days,3.0,,33212.96,
1084,1084,2022-05-31,4132.15,32990.12,May 31 2022,"Tuesday, 2022-05-31","May-31, 22",2022-05-31,,,,1 days,1.0,,,
1085,1085,2022-06-01,4101.23,32813.23,June 01 2022,"Wednesday, 2022-06-01","Jun-01, 22",2022-06-01,-30.920000000000073,4132.15,-0.7482787410912013,1 days,1.0,-176.88999999999942,32990.12,-0.5361908353167536
1086,1086,2022-06-02,4176.82,33248.28,June 02 2022,"Thursday, 2022-06-02","Jun-02, 22",2022-06-02,75.59000000000015,4101.23,1.8431056049038985,1 days,1.0,435.04999999999563,32813.23,1.3258371699463771
1087,1087,2022-06-03,4108.54,32899.7,June 03 2022,"Friday, 2022-06-03","Jun-03, 22",2022-06-03,-68.27999999999975,4176.82,-1.6347364741597614,1 days,1.0,-348.58000000000175,33248.28,-1.048415136061179
1088,1088,2022-06-06,4121.43,32915.78,June 06 2022,"Monday, 2022-06-06","Jun-06, 22",2022-06-06,12.890000000000327,4108.54,0.31373675320187533,3 days,3.0,16.080000000001746,32899.7,0.048875825615436456
1089,1089,2022-06-07,4160.68,33180.14,June 07 2022,"Tuesday, 2022-06-07","Jun-07, 22",2022-06-07,39.25,4121.43,0.952339357941297,1 days,1.0,264.3600000000006,32915.78,0.8031406213068644
1090,1090,2022-06-08,4115.77,32910.9,June 08 2022,"Wednesday, 2022-06-08","Jun-08, 22",2022-06-08,-44.909999999999854,4160.68,-1.0793908688002887,1 days,1.0,-269.23999999999796,33180.14,-0.8114492585022184
1091,1091,2022-06-09,4017.82,32272.79,June 09 2022,"Thursday, 2022-06-09","Jun-09, 22",2022-06-09,-97.95000000000027,4115.77,-2.379870595295662,1 days,1.0,-638.1100000000006,32910.9,-1.9389017012600704
1092,1092,2022-06-10,3900.86,31392.79,June 10 2022,"Friday, 2022-06-10","Jun-10, 22",2022-06-10,-116.96000000000004,4017.82,-2.9110313553120855,1 days,1.0,-880.0,32272.79,-2.7267552634897694
1093,1093,2022-06-13,3749.63,30516.74,June 13 2022,"Monday, 2022-06-13","Jun-13, 22",2022-06-13,-151.23000000000002,3900.86,-3.876837415339182,3 days,3.0,-876.0499999999993,31392.79,-2.790608926444573
1094,1094,2022-06-14,3735.48,30364.83,June 14 2022,"Tuesday, 2022-06-14","Jun-14, 22",2022-06-14,-14.150000000000091,3749.63,-0.37737056722930234,1 days,1.0,-151.90999999999985,30516.74,-0.49779235921005927
1095,1095,2022-06-15,3789.99,30668.53,June 15 2022,"Wednesday, 2022-06-15","Jun-15, 22",2022-06-15,54.50999999999976,3735.48,1.4592502168395967,1 days,1.0,303.6999999999971,30364.83,1.0001702627678044
1096,1096,2022-06-16,3666.77,29927.07,June 16 2022,"Thursday, 2022-06-16","Jun-16, 22",2022-06-16,-123.2199999999998,3789.99,-3.251195913445677,1 days,1.0,-741.4599999999991,30668.53,-2.417657448857181
1097,1097,2022-06-17,3674.84,29888.78,June 17 2022,"Friday, 2022-06-17","Jun-17, 22",2022-06-17,8.070000000000164,3666.77,0.22008470670372463,1 days,1.0,-38.29000000000087,29927.07,-0.12794436608729445
1098,1098,2022-06-20,,,June 20 2022,"Monday, 2022-06-20","Jun-20, 22",2022-06-20,,3674.84,,3 days,3.0,,29888.78,
1099,1099,2022-06-21,3764.79,30530.25,June 21 2022,"Tuesday, 2022-06-21","Jun-21, 22",2022-06-21,,,,1 days,1.0,,,
1100,1100,2022-06-22,3759.89,30483.13,June 22 2022,"Wednesday, 2022-06-22","Jun-22, 22",2022-06-22,-4.900000000000091,3764.79,-0.13015334188626965,1 days,1.0,-47.11999999999898,30530.25,-0.15433872962061884
1101,1101,2022-06-23,3795.73,30677.36,June 23 2022,"Thursday, 2022-06-23","Jun-23, 22",2022-06-23,35.840000000000146,3759.89,0.9532193760987727,1 days,1.0,194.22999999999956,30483.13,0.6371721014213421
1102,1102,2022-06-24,3911.74,31500.68,June 24 2022,"Friday, 2022-06-24","Jun-24, 22",2022-06-24,116.00999999999976,3795.73,3.056329085577735,1 days,1.0,823.3199999999997,30677.36,2.683803299892819
1103,1103,2022-06-27,3900.11,31438.26,June 27 2022,"Monday, 2022-06-27","Jun-27, 22",2022-06-27,-11.629999999999654,3911.74,-0.29731014842498876,3 days,3.0,-62.42000000000189,31500.68,-0.19815445253880834
1104,1104,2022-06-28,3821.55,30946.99,June 28 2022,"Tuesday, 2022-06-28","Jun-28, 22",2022-06-28,-78.55999999999995,3900.11,-2.014302160708286,1 days,1.0,-491.2699999999968,31438.26,-1.5626500957750105
1105,1105,2022-06-29,3818.83,31029.31,June 29 2022,"Wednesday, 2022-06-29","Jun-29, 22",2022-06-29,-2.7200000000002547,3821.55,-0.07117530844814943,1 days,1.0,82.31999999999971,30946.99,0.2660032526588198
1106,1106,2022-06-30,3785.38,30775.43,June 30 2022,"Thursday, 2022-06-30","Jun-30, 22",2022-06-30,-33.44999999999982,3818.83,-0.8759227302603105,1 days,1.0,-253.88000000000102,31029.31,-0.8181941525609207
1107,1107,2022-07-01,3825.33,31097.26,July 01 2022,"Friday, 2022-07-01","Jul-01, 22",2022-07-01,39.94999999999982,3785.38,1.0553762105785895,1 days,1.0,321.8299999999981,30775.43,1.0457368101761635
1108,1108,2022-07-04,,,July 04 2022,"Monday, 2022-07-04","Jul-04, 22",2022-07-04,,3825.33,,3 days,3.0,,31097.26,
1109,1109,2022-07-05,3831.39,30967.82,July 05 2022,"Tuesday, 2022-07-05","Jul-05, 22",2022-07-05,,,,1 days,1.0,,,
1110,1110,2022-07-06,3845.08,31037.68,July 06 2022,"Wednesday, 2022-07-06","Jul-06, 22",2022-07-06,13.690000000000055,3831.39,0.357311576216466,1 days,1.0,69.86000000000058,30967.82,0.22558901466102743
1111,1111,2022-07-07,3902.62,31384.55,July 07 2022,"Thursday, 2022-07-07","Jul-07, 22",2022-07-07,57.539999999999964,3845.08,1.4964578110208362,1 days,1.0,346.869999999999,31037.68,1.117577086947217
1112,1112,2022-07-08,3899.38,31338.15,July 08 2022,"Friday, 2022-07-08","Jul-08, 22",2022-07-08,-3.2399999999997817,3902.62,-0.08302114989416806,1 days,1.0,-46.39999999999782,31384.55,-0.14784344526207263
1113,1113,2022-07-11,3854.43,31173.84,July 11 2022,"Monday, 2022-07-11","Jul-11, 22",2022-07-11,-44.95000000000027,3899.38,-1.1527473598366988,3 days,3.0,-164.3100000000013,31338.15,-0.5243130178392831
1114,1114,2022-07-12,3818.8,30981.33,July 12 2022,"Tuesday, 2022-07-12","Jul-12, 22",2022-07-12,-35.629999999999654,3854.43,-0.9243908956706869,1 days,1.0,-192.5099999999984,31173.84,-0.6175370118021982
1115,1115,2022-07-13,3801.78,30772.79,July 13 2022,"Wednesday, 2022-07-13","Jul-13, 22",2022-07-13,-17.019999999999982,3818.8,-0.4456897454697806,1 days,1.0,-208.54000000000087,30981.33,-0.6731150663964421
1116,1116,2022-07-14,3790.38,30630.17,July 14 2022,"Thursday, 2022-07-14","Jul-14, 22",2022-07-14,-11.400000000000091,3801.78,-0.29985953947887806,1 days,1.0,-142.62000000000262,30772.79,-0.4634613891038239
1117,1117,2022-07-15,3863.16,31288.26,July 15 2022,"Friday, 2022-07-15","Jul-15, 22",2022-07-15,72.77999999999975,3790.38,1.92012410365187,1 days,1.0,658.0900000000001,30630.17,2.148502603805334
1118,1118,2022-07-18,3830.85,31072.61,July 18 2022,"Monday, 2022-07-18","Jul-18, 22",2022-07-18,-32.309999999999945,3863.16,-0.8363619420370875,3 days,3.0,-215.64999999999782,31288.26,-0.6892361543914485
1119,1119,2022-07-19,3936.69,31827.05,July 19 2022,"Tuesday, 2022-07-19","Jul-19, 22",2022-07-19,105.84000000000015,3830.85,2.762833313755437,1 days,1.0,754.4399999999987,31072.61,2.427990439168125
1120,1120,2022-07-20,3959.9,31874.84,July 20 2022,"Wednesday, 2022-07-20","Jul-20, 22",2022-07-20,23.210000000000036,3936.69,0.5895816028186125,1 days,1.0,47.79000000000087,31827.05,0.15015529243206918
1121,1121,2022-07-21,3998.95,32036.9,July 21 2022,"Thursday, 2022-07-21","Jul-21, 22",2022-07-21,39.04999999999973,3959.9,0.9861360135356885,1 days,1.0,162.0600000000013,31874.84,0.5084260815113152
1122,1122,2022-07-22,3961.63,31899.29,July 22 2022,"Friday, 2022-07-22","Jul-22, 22",2022-07-22,-37.31999999999971,3998.95,-0.9332449768064045,1 days,1.0,-137.61000000000058,32036.9,-0.42953594136761225
1123,1123,2022-07-25,3966.84,31990.04,July 25 2022,"Monday, 2022-07-25","Jul-25, 22",2022-07-25,5.210000000000036,3961.63,0.13151152429681814,3 days,3.0,90.75,31899.29,0.28448909050953797
1124,1124,2022-07-26,3921.05,31761.54,July 26 2022,"Tuesday, 2022-07-26","Jul-26, 22",2022-07-26,-45.789999999999964,3966.84,-1.1543193070554891,1 days,1.0,-228.5,31990.04,-0.7142848211505831
1125,1125,2022-07-27,4023.61,32197.59,July 27 2022,"Wednesday, 2022-07-27","Jul-27, 22",2022-07-27,102.55999999999995,3921.05,2.6156259165274593,1 days,1.0,436.0499999999993,31761.54,1.3728868310541593
1126,1126,2022-07-28,4072.43,32529.63,July 28 2022,"Thursday, 2022-07-28","Jul-28, 22",2022-07-28,48.81999999999971,4023.61,1.2133382708562637,1 days,1.0,332.0400000000009,32197.59,1.0312573083886118
1127,1127,2022-07-29,4130.29,32845.13,July 29 2022,"Friday, 2022-07-29","Jul-29, 22",2022-07-29,57.86000000000013,4072.43,1.4207733466259733,1 days,1.0,315.49999999999636,32529.63,0.9698849940807699
1128,1128,2022-08-01,4118.63,32798.4,August 01 2022,"Monday, 2022-08-01","Aug-01, 22",2022-08-01,-11.659999999999854,4130.29,-0.28230463236237296,3 days,3.0,-46.729999999995925,32845.13,-0.1422737556526521
1129,1129,2022-08-02,4091.19,32396.17,August 02 2022,"Tuesday, 2022-08-02","Aug-02, 22",2022-08-02,-27.440000000000055,4118.63,-0.666240958765416,1 days,1.0,-402.2300000000032,32798.4,-1.2263707985755499
1130,1130,2022-08-03,4155.17,32812.5,August 03 2022,"Wednesday, 2022-08-03","Aug-03, 22",2022-08-03,63.98000000000002,4091.19,1.563848171314459,1 days,1.0,416.33000000000175,32396.17,1.285121049803115
1131,1131,2022-08-04,4151.94,32726.82,August 04 2022,"Thursday, 2022-08-04","Aug-04, 22",2022-08-04,-3.230000000000473,4155.17,-0.07773448499099851,1 days,1.0,-85.68000000000029,32812.5,-0.2611200000000009
1132,1132,2022-08-05,4145.19,32803.47,August 05 2022,"Friday, 2022-08-05","Aug-05, 22",2022-08-05,-6.75,4151.94,-0.16257460367924392,1 days,1.0,76.65000000000146,32726.82,0.23421157326010122
1133,1133,2022-08-08,4140.06,32832.54,August 08 2022,"Monday, 2022-08-08","Aug-08, 22",2022-08-08,-5.1299999999992,4145.19,-0.12375789770792654,3 days,3.0,29.06999999999971,32803.47,0.08861867357325218
1134,1134,2022-08-09,4122.47,32774.41,August 09 2022,"Tuesday, 2022-08-09","Aug-09, 22",2022-08-09,-17.590000000000146,4140.06,-0.4248730694724266,1 days,1.0,-58.12999999999738,32832.54,-0.17704996323768243
1135,1135,2022-08-10,4210.24,33309.51,August 10 2022,"Wednesday, 2022-08-10","Aug-10, 22",2022-08-10,87.76999999999953,4122.47,2.129063401310368,1 days,1.0,535.0999999999985,32774.41,1.6326762251402802
1136,1136,2022-08-11,4207.27,33336.67,August 11 2022,"Thursday, 2022-08-11","Aug-11, 22",2022-08-11,-2.969999999999345,4210.24,-0.07054229687617203,1 days,1.0,27.159999999996217,33309.51,0.0815382754054209
1137,1137,2022-08-12,4280.15,33761.05,August 12 2022,"Friday, 2022-08-12","Aug-12, 22",2022-08-12,72.8799999999992,4207.27,1.7322396708554286,1 days,1.0,424.38000000000466,33336.67,1.2730125714416127
1138,1138,2022-08-15,4297.14,33912.44,August 15 2022,"Monday, 2022-08-15","Aug-15, 22",2022-08-15,16.99000000000069,4280.15,0.3969487050687638,3 days,3.0,151.38999999999942,33761.05,0.44841614819444126
1139,1139,2022-08-16,4305.2,34152.01,August 16 2022,"Tuesday, 2022-08-16","Aug-16, 22",2022-08-16,8.05999999999949,4297.14,0.18756661407353473,1 days,1.0,239.5699999999997,33912.44,0.7064369299289573
1140,1140,2022-08-17,4274.04,33980.32,August 17 2022,"Wednesday, 2022-08-17","Aug-17, 22",2022-08-17,-31.159999999999854,4305.2,-0.7237758989129391,1 days,1.0,-171.69000000000233,34152.01,-0.5027229729670445
1141,1141,2022-08-18,4283.74,33999.04,August 18 2022,"Thursday, 2022-08-18","Aug-18, 22",2022-08-18,9.699999999999818,4274.04,0.22695154935376877,1 days,1.0,18.720000000001164,33980.32,0.055090711329384666
1142,1142,2022-08-19,4228.48,33706.74,August 19 2022,"Friday, 2022-08-19","Aug-19, 22",2022-08-19,-55.26000000000022,4283.74,-1.2899942573545597,1 days,1.0,-292.3000000000029,33999.04,-0.8597301570867969
1143,1143,2022-08-22,4137.99,33063.61,August 22 2022,"Monday, 2022-08-22","Aug-22, 22",2022-08-22,-90.48999999999978,4228.48,-2.1400124867564654,3 days,3.0,-643.1299999999974,33706.74,-1.9080160229081704
1144,1144,2022-08-23,4128.73,32909.59,August 23 2022,"Tuesday, 2022-08-23","Aug-23, 22",2022-08-23,-9.260000000000218,4137.99,-0.22378014446627997,1 days,1.0,-154.02000000000407,33063.61,-0.4658293513624316
1145,1145,2022-08-24,4140.77,32969.23,August 24 2022,"Wednesday, 2022-08-24","Aug-24, 22",2022-08-24,12.040000000000873,4128.73,0.29161509713642875,1 days,1.0,59.640000000006694,32909.59,0.18122377094338368
1146,1146,2022-08-25,4199.12,33291.78,August 25 2022,"Thursday, 2022-08-25","Aug-25, 22",2022-08-25,58.349999999999454,4140.77,1.4091582000449059,1 days,1.0,322.54999999999563,32969.23,0.9783364670633666
1147,1147,2022-08-26,4057.66,32283.4,August 26 2022,"Friday, 2022-08-26","Aug-26, 22",2022-08-26,-141.46000000000004,4199.12,-3.3688010821314953,1 days,1.0,-1008.3799999999974,33291.78,-3.028915846494232
1148,1148,2022-08-29,4030.61,32098.99,August 29 2022,"Monday, 2022-08-29","Aug-29, 22",2022-08-29,-27.049999999999727,4057.66,-0.6666403789376076,3 days,3.0,-184.40999999999985,32283.4,-0.5712223619569186
1149,1149,2022-08-30,3986.16,31790.87,August 30 2022,"Tuesday, 2022-08-30","Aug-30, 22",2022-08-30,-44.45000000000027,4030.61,-1.102810740805989,1 days,1.0,-308.1200000000026,32098.99,-0.959905592045116
